section_id,year,term,sent_compound,sent_label
F2023-28,2023,Fall,0.4215,positive
F2023-28,2023,Fall,0.3612,positive
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,0.5106,positive
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,-0.3512,negative
F2023-28,2023,Fall,0.3612,positive
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,-0.6085,negative
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,0.2732,positive
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,0.9729,positive
F2023-28,2023,Fall,-0.5892,negative
F2023-28,2023,Fall,-0.296,negative
F2023-28,2023,Fall,0.0,neutral
F2023-28,2023,Fall,-0.5763,negative
F2023-25,2023,Fall,0.4215,positive
F2023-25,2023,Fall,0.3612,positive
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.3382,positive
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.1007,positive
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.3182,positive
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-25,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.4939,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.8479,positive
F2023-24,2023,Fall,0.34,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.4019,positive
F2023-24,2023,Fall,-0.6679,negative
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0258,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.3818,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.4404,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.8122,positive
F2023-24,2023,Fall,0.8766,positive
F2023-24,2023,Fall,0.4019,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.8999,positive
F2023-24,2023,Fall,0.4588,positive
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,-0.5151,negative
F2023-24,2023,Fall,-0.2755,negative
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,0.0,neutral
F2023-24,2023,Fall,-0.296,negative
F2023-24,2023,Fall,0.6087,positive
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.6124,positive
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.6666,positive
F2023-23,2023,Fall,0.7906,positive
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.4215,positive
F2023-23,2023,Fall,0.9371,positive
F2023-23,2023,Fall,0.296,positive
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-23,2023,Fall,0.0,neutral
F2023-22,2023,Fall,0.0,neutral
F2023-22,2023,Fall,0.5574,positive
F2023-22,2023,Fall,0.2942,positive
F2023-22,2023,Fall,0.6901,positive
F2023-22,2023,Fall,0.0,neutral
F2023-22,2023,Fall,0.4215,positive
F2023-22,2023,Fall,-0.5965,negative
F2023-22,2023,Fall,0.0,neutral
F2023-22,2023,Fall,0.5499,positive
F2023-22,2023,Fall,0.0,neutral
F2023-22,2023,Fall,0.3523,positive
F2023-22,2023,Fall,0.6369,positive
F2023-22,2023,Fall,0.4199,positive
F2023-22,2023,Fall,0.2732,positive
F2023-22,2023,Fall,0.4404,positive
F2023-22,2023,Fall,0.6249,positive
F2023-22,2023,Fall,0.0,neutral
F2023-22,2023,Fall,-0.457,negative
F2023-22,2023,Fall,0.0,neutral
F2023-21,2023,Fall,0.4927,positive
F2023-21,2023,Fall,0.3612,positive
F2023-21,2023,Fall,0.0772,positive
F2023-21,2023,Fall,0.7906,positive
F2023-21,2023,Fall,0.3291,positive
F2023-21,2023,Fall,0.3818,positive
F2023-21,2023,Fall,0.0,neutral
F2023-21,2023,Fall,-0.5096,negative
F2023-21,2023,Fall,0.7964,positive
F2023-21,2023,Fall,0.3612,positive
F2023-21,2023,Fall,0.0,neutral
F2023-21,2023,Fall,0.0,neutral
F2023-21,2023,Fall,0.0,neutral
F2023-21,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.4404,positive
F2023-20,2023,Fall,0.3612,positive
F2023-20,2023,Fall,-0.0276,neutral
F2023-20,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.3182,positive
F2023-20,2023,Fall,0.2944,positive
F2023-20,2023,Fall,0.4404,positive
F2023-20,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.3384,positive
F2023-20,2023,Fall,0.4404,positive
F2023-20,2023,Fall,0.4576,positive
F2023-20,2023,Fall,0.0,neutral
F2023-20,2023,Fall,0.4939,positive
F2023-20,2023,Fall,0.4404,positive
F2023-20,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4588,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.3612,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.6369,positive
F2023-largeclass,2023,Fall,0.6249,positive
F2023-largeclass,2023,Fall,0.6808,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.8977,positive
F2023-largeclass,2023,Fall,0.4404,positive
F2023-largeclass,2023,Fall,-0.2144,negative
F2023-largeclass,2023,Fall,0.7269,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4215,positive
F2023-largeclass,2023,Fall,0.4215,positive
F2023-largeclass,2023,Fall,0.8016,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.3612,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4404,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.8055,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.8625,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4404,positive
F2023-largeclass,2023,Fall,-0.2975,negative
F2023-largeclass,2023,Fall,0.4215,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4019,positive
F2023-largeclass,2023,Fall,0.2263,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0772,positive
F2023-largeclass,2023,Fall,0.3612,positive
F2023-largeclass,2023,Fall,0.4215,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.024,neutral
F2023-largeclass,2023,Fall,0.7269,positive
F2023-largeclass,2023,Fall,0.1531,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4215,positive
F2023-largeclass,2023,Fall,0.8807,positive
F2023-largeclass,2023,Fall,0.7269,positive
F2023-largeclass,2023,Fall,0.875,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.4588,positive
F2023-largeclass,2023,Fall,0.4703,positive
F2023-largeclass,2023,Fall,0.25,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,-0.296,negative
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,-0.2755,negative
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.5709,positive
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,-0.34,negative
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,-0.7227,negative
F2023-largeclass,2023,Fall,0.0,neutral
F2023-largeclass,2023,Fall,0.2263,positive
F2023-largeclass,2023,Fall,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.2263,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.4404,positive
S2023-90,2023,Spring,0.6249,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.4754,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.4754,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.3499,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,-0.0736,negative
S2023-90,2023,Spring,0.1531,positive
S2023-90,2023,Spring,0.4404,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.7096,positive
S2023-90,2023,Spring,-0.5423,negative
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.2263,positive
S2023-90,2023,Spring,0.6249,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.7096,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.9136,positive
S2023-90,2023,Spring,0.4215,positive
S2023-90,2023,Spring,0.6249,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.4404,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.5729,positive
S2023-90,2023,Spring,0.4404,positive
S2023-90,2023,Spring,0.0,neutral
S2023-90,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.4215,positive
S2023-25,2023,Spring,0.6486,positive
S2023-25,2023,Spring,0.9022,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.3612,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.8885,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.4525,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.9399,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,-0.296,negative
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.4588,positive
S2023-25,2023,Spring,0.9371,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.4404,positive
S2023-25,2023,Spring,0.0772,positive
S2023-25,2023,Spring,0.4019,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.3182,positive
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,0.0,neutral
S2023-25,2023,Spring,-0.296,negative
S2023-25,2023,Spring,-0.8373,negative
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.4404,positive
S2023-20,2023,Spring,-0.4019,negative
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.1027,positive
S2023-20,2023,Spring,0.4215,positive
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.6249,positive
S2023-20,2023,Spring,0.4215,positive
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,-0.7003,negative
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,-0.4432,negative
S2023-20,2023,Spring,0.4404,positive
S2023-20,2023,Spring,-0.4549,negative
S2023-20,2023,Spring,0.2247,positive
S2023-20,2023,Spring,0.4754,positive
S2023-20,2023,Spring,0.6249,positive
S2023-20,2023,Spring,0.3321,positive
S2023-20,2023,Spring,0.5413,positive
S2023-20,2023,Spring,0.4215,positive
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.4215,positive
S2023-20,2023,Spring,0.6369,positive
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.9532,positive
S2023-20,2023,Spring,0.0,neutral
S2023-20,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6124,positive
S2023-largeclass,2023,Spring,0.3612,positive
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.8271,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.6705,positive
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.2263,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.1531,negative
S2023-largeclass,2023,Spring,0.836,positive
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.8316,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.734,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.8074,positive
S2023-largeclass,2023,Spring,0.6697,positive
S2023-largeclass,2023,Spring,0.9149,positive
S2023-largeclass,2023,Spring,0.2263,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.34,positive
S2023-largeclass,2023,Spring,0.4588,positive
S2023-largeclass,2023,Spring,0.0762,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6808,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.2732,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4576,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6908,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4404,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.34,positive
S2023-largeclass,2023,Spring,0.7906,positive
S2023-largeclass,2023,Spring,0.5719,positive
S2023-largeclass,2023,Spring,0.3612,positive
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3818,positive
S2023-largeclass,2023,Spring,0.3182,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.2263,positive
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.1585,negative
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.5595,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.8341,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.8425,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3041,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.099,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6712,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4404,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3612,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3612,positive
S2023-largeclass,2023,Spring,0.3818,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.6486,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6894,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6705,positive
S2023-largeclass,2023,Spring,0.4019,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4215,positive
S2023-largeclass,2023,Spring,0.7236,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4927,positive
S2023-largeclass,2023,Spring,0.911,positive
S2023-largeclass,2023,Spring,0.7056,positive
S2023-largeclass,2023,Spring,0.7264,positive
S2023-largeclass,2023,Spring,0.4019,positive
S2023-largeclass,2023,Spring,0.6369,positive
S2023-largeclass,2023,Spring,0.7501,positive
S2023-largeclass,2023,Spring,0.6115,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6369,positive
S2023-largeclass,2023,Spring,0.4404,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.2411,negative
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3818,positive
S2023-largeclass,2023,Spring,0.4754,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.5984,positive
S2023-largeclass,2023,Spring,0.7236,positive
S2023-largeclass,2023,Spring,0.7184,positive
S2023-largeclass,2023,Spring,0.9201,positive
S2023-largeclass,2023,Spring,0.1864,positive
S2023-largeclass,2023,Spring,0.2263,positive
S2023-largeclass,2023,Spring,0.34,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.6249,positive
S2023-largeclass,2023,Spring,0.5106,positive
S2023-largeclass,2023,Spring,-0.216,negative
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.296,negative
S2023-largeclass,2023,Spring,-0.0276,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.296,negative
S2023-largeclass,2023,Spring,-0.296,negative
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,-0.296,negative
S2023-largeclass,2023,Spring,0.6696,positive
S2023-largeclass,2023,Spring,-0.4404,negative
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.4753,positive
S2023-largeclass,2023,Spring,0.7178,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.3612,positive
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
S2023-largeclass,2023,Spring,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.6808,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,-0.4019,negative
F2022-21,2022,Fall,0.2263,positive
F2022-21,2022,Fall,0.4215,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.4215,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.34,positive
F2022-21,2022,Fall,0.8316,positive
F2022-21,2022,Fall,0.5859,positive
F2022-21,2022,Fall,0.6808,positive
F2022-21,2022,Fall,0.4215,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.6369,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,-0.4549,negative
F2022-21,2022,Fall,0.2263,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.7181,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.4404,positive
F2022-21,2022,Fall,-0.296,negative
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,-0.3535,negative
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,-0.3612,negative
F2022-21,2022,Fall,0.4404,positive
F2022-21,2022,Fall,0.6369,positive
F2022-21,2022,Fall,0.4588,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.4215,positive
F2022-21,2022,Fall,0.3612,positive
F2022-21,2022,Fall,0.6956,positive
F2022-21,2022,Fall,0.4215,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.8074,positive
F2022-21,2022,Fall,0.4404,positive
F2022-21,2022,Fall,0.9538,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0772,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.4754,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.3182,positive
F2022-21,2022,Fall,0.0,neutral
F2022-21,2022,Fall,0.7755,positive
F2022-21,2022,Fall,0.7264,positive
F2022-20,2022,Fall,0.3612,positive
F2022-20,2022,Fall,0.875,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.4215,positive
F2022-20,2022,Fall,0.3612,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.6377,positive
F2022-20,2022,Fall,0.9152,positive
F2022-20,2022,Fall,0.3182,positive
F2022-20,2022,Fall,0.3612,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.6681,positive
F2022-20,2022,Fall,0.4404,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.4404,positive
F2022-20,2022,Fall,0.4019,positive
F2022-20,2022,Fall,0.4874,positive
F2022-20,2022,Fall,0.1779,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.6478,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,-0.2732,negative
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,-0.7106,negative
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.7496,positive
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.0,neutral
F2022-20,2022,Fall,0.6059,positive
F2022-20,2022,Fall,-0.0772,negative
F2022-20,2022,Fall,0.6249,positive
F2022-20,2022,Fall,0.3612,positive
F2022-20,2022,Fall,0.985,positive
F2022-20,2022,Fall,-0.4867,negative
F2022-20,2022,Fall,0.802,positive
F2022-20,2022,Fall,0.9336,positive
